Kepler-640 b,22.24813967,7.08,2.56,2.32,538,5653,-0.083,1.01,0.94
Kepler-641 b,9.48961571,4.08,1.85,3.54,673,5713,0.374,1.02,1.13
Kepler-642 b,4.41745855,8.75,2.9,1.97,1022,6570,0.352,1.4,1.66
Kepler-643 b,16.33889626,321.0083,10.16,1.68,1029,4908,0.478,1,2.52
Kepler-644 b,3.1739171,10.1,3.15,1.78,1413,6747,0.559,1.49,1.81
Kepler-645 b,3.27582262,5.06,2.1,3,901,6170,0.422,1.13,1.21
Kepler-646 b,15.87364565,4.62,1.99,3.22,513,5634,-0.299,0.93,0.91
Kepler-647 b,16.2254649,1.71,1.17,5.87,789,6020,0.396,1.03,1.07
Kepler-648 b,17.4211749,10.5,3.22,1.73,665,5741,-0.078,1.05,0.98
Kepler-649 b,29.90722674,5.73,2.26,2.73,525,5871,-0.056,0.97,0.94
Kepler-65 b,2.15491,2.6,1.42,4.99,291,6211,0.451,1.25,1.41
Kepler-65 c,5.859944,26.6,2.58,8.51,291,6211,0.451,1.25,1.41
Kepler-65 d,8.13123,2.92,1.52,4.57,291,6211,0.451,1.25,1.41
Kepler-650 b,3.03214559,9.06,2.96,1.92,805,5849,0.284,1.08,1.35
Kepler-651 b,21.38521506,6.21,2.37,2.56,537,5522,-0.273,0.92,0.87
Kepler-652 b,4.18200253,6.76,2.49,2.41,423,5490,-0.283,0.97,0.88
Kepler-653 b,14.70748976,4.46,1.95,3.31,593,5665,0.109,1.02,1.19
Kepler-653 c,0.90037648,0.399,0.78,4.62,593,5665,0.109,1.02,1.19
Kepler-654 b,13.72465129,4.94,2.07,3.06,661,5865,0.415,1.04,1.11
Kepler-655 b,46.4063358,7.8,2.71,2.15,783,6170,0.253,1.15,1.24
Kepler-656 b,1.26025909,9.91,3.12,1.79,867,5281,-0.315,0.86,0.82
Kepler-657 b,24.54350418,12.2,3.52,1.54,1244,5808,0.259,1.01,1.01
Kepler-658 b,1.28707676,3.29,1.63,4.17,341,4103,-0.904,0.63,0.6
Kepler-659 b,17.671796,6.8,2.5,2.39,688,4870,-0.58,0.79,0.74
Kepler-66 b,17.815815,8.25,2.8,2.07,1107,5962,0.01,1.04,0.97
Kepler-660 b,9.27358194,7.13,2.57,2.31,564,4779,-0.677,0.75,0.71
Kepler-661 b,6.02930132,9.64,3.07,1.83,558,4483,-0.86,0.7,0.67
Kepler-662 b,21.67697486,5.39,2.18,2.86,641,4897,-0.377,0.79,0.74
Kepler-663 b,4.99678284,7.27,2.6,2.27,1030,5264,-0.353,0.86,0.82
Kepler-664 b,2.52559332,7.56,2.66,2.21,1386,5754,-0.119,1.01,1.02
Kepler-665 b,16.01310205,7.27,2.6,2.27,651,4913,-0.664,0.79,0.74
Kepler-666 b,4.49876092,6.35,2.4,2.52,1330,5887,0.144,1.03,1.05
Kepler-667 b,41.43962808,20.1,4.73,1.04,907,5327,0.557,0.91,0.87
Kepler-668 b,8.35390639,7.75,2.7,2.16,877,5352,-0.405,0.87,0.82
Kepler-669 b,4.12554687,20.8,4.83,1.01,1778,6038,0.371,1.15,1.2
Kepler-67 b,15.7259,8.96,2.94,1.94,1107,5331,-0.428,0.86,0.78
Kepler-670 b,2.81650485,,13.18,,980,5709,-0.136,0.99,0.99
Kepler-671 b,4.28095859,7.7,2.69,2.17,1139,5624,-0.09,0.97,0.95
Kepler-672 b,38.3774623,6.8,2.5,2.39,1011,5627,-0.121,0.95,0.92
Kepler-673 b,3.72873109,34.8,6.54,0.684,978,5355,-0.348,0.88,0.84
Kepler-674 b,2.24338185,3.5,1.69,3.98,302,4192,-0.879,0.6,0.57
Kepler-675 b,2.33743801,6.53,2.44,2.47,651,4945,-0.557,0.79,0.75
Kepler-676 b,11.59822172,9.48,3.04,1.85,243,3701,-1.213,0.51,0.49
Kepler-677 b,6.57531678,25,5.38,0.882,1180,5723,0.406,1,0.99
Kepler-678 b,7.27503724,23.1,5.14,0.935,875,5520,0.448,0.94,0.91
Kepler-679 b,12.39358604,9.32,3.01,1.88,968,5403,-0.365,0.87,0.84
Kepler-68 b,5.39876,6.3566,2.354,2.6,135,5793,0.218,1.19,1.28
Kepler-68 c,9.60504,7.2,1,28,135,5793,0.218,1.19,1.28
Kepler-68 d,625,267,13.9,0.546,135,5793,0.218,1.19,1.28
Kepler-680 b,3.68992629,6.44,2.42,2.5,1342,5890,0.188,1.08,1.11
Kepler-681 b,26.39435646,9.69,3.08,1.82,666,5021,-0.477,0.8,0.76
Kepler-682 b,12.61190667,42.6,7.37,0.585,951,5559,0.487,0.92,0.89
Kepler-683 b,2.53918318,4.54,1.97,3.26,976,5703,-0.068,0.96,0.95
Kepler-684 b,6.77030201,11.2,3.36,1.62,1066,5493,0.178,0.89,0.86
Kepler-685 b,1.6255222,78.8,10.58,0.366,1145,5963,-0.135,1.11,1.16
Kepler-686 b,1.59474546,,12.15,,1203,5649,0.064,0.94,0.92
Kepler-687 b,20.50586978,12.2,3.52,1.54,628,4841,-0.622,0.77,0.73
Kepler-688 b,3.89593684,68.7,9.76,0.406,1247,5715,-0.099,0.98,0.96
Kepler-689 b,22.36656079,8.7,2.89,1.98,1044,5518,-0.205,0.91,0.88
Kepler-69 b,13.722341,5.65,2.24,0.913,584,5638,-0.097,0.81,0.93
Kepler-69 c,242.4613,3.57,1.71,0.913,584,5638,-0.097,0.81,0.93
Kepler-690 b,7.74809437,29.6,5.95,0.772,1653,5913,0.104,1.11,1.16
Kepler-691 b,8.114379,5.02,2.09,3.02,239,3715,-1.273,0.53,0.5
Kepler-692 b,21.81293494,9.85,3.11,1.8,1000,5440,-0.289,0.9,0.86
Kepler-693 b,15.37563332,73.8,10.18,0.384,1002,4881,-0.477,0.76,0.72
Kepler-694 b,6.36584161,8.25,2.8,2.07,1023,5700,-0.099,0.97,0.95
Kepler-695 b,3.04033042,62.3,9.21,0.438,620,5181,-0.259,0.84,0.8
Kepler-696 b,4.19042557,31.3,6.14,0.743,1285,5903,0.13,1.06,1.08
Kepler-697 b,3.70987065,16,4.13,1.25,1091,5513,-0.08,0.92,0.88
Kepler-698 b,16.32976218,13.1,3.68,1.44,1135,5612,0.369,0.94,0.91
Kepler-699 b,27.80756293,,14.11,,888,5330,0.389,0.81,0.78
Kepler-7 b,4.8854892,140.16303,18.181,0.14,907,5933,0.676,1.36,1.97
Kepler-700 b,80.8720639,30,5.99,0.767,1061,5692,0.199,0.98,0.96
Kepler-701 b,10.35533177,8.45,2.84,2.03,755,5343,-0.288,0.88,0.84
Kepler-702 b,10.52629406,61.8,9.17,0.44,892,5419,-0.183,0.9,0.86
Kepler-703 b,4.58352176,51.1,8.2,0.509,1482,6185,-0.058,1.18,1.27
Kepler-704 b,3.76182115,7.32,2.61,2.26,1054,5616,0.018,0.97,0.96
Kepler-705 b,56.0560538,5.1,2.11,5.55,251,3722,-1.289,0.53,0.51
Kepler-706 b,41.40831347,,13.17,,810,5394,-0.243,0.87,0.84
Kepler-707 b,2.23749275,2.33,1.33,5.44,626,5099,-0.525,0.8,0.76
Kepler-708 b,3.16789194,8.91,2.93,1.95,1241,5692,0.009,0.97,0.96
Kepler-709 b,16.08524954,8.85,2.92,1.95,668,5071,-0.497,0.8,0.77
Kepler-710 b,4.34728553,4.19,1.88,3.47,919,5611,0.243,0.94,0.91
Kepler-711 b,23.58914398,11.5,3.41,1.59,664,5222,-0.602,0.84,0.8
Kepler-712 b,21.02247699,11.5,3.41,1.59,944,5148,-0.522,0.84,0.78
Kepler-712 c,226.89047,21,4.85,1.01,944,5148,-0.522,0.84,0.78
Kepler-713 b,7.411141,6.71,2.48,2.42,1003,5785,-0.016,0.98,0.99
Kepler-714 b,8.09888799,67.6,9.67,0.411,1460,5995,0.467,1.09,1.12
Kepler-715 b,10.00652995,13.5,3.75,1.41,1214,5871,0.139,1.04,1.04
Kepler-716 b,10.37168453,8.75,2.9,1.97,675,5099,-0.52,0.83,0.78
Kepler-717 b,4.40840023,6.44,2.42,2.5,1126,5485,0.611,0.88,0.85
Kepler-718 b,2.0523499,41600,16.56,50.3,1520,6191,0.052,1.18,1.3
Kepler-719 b,5.00731778,54.5,8.52,0.484,1427,5777,0.395,0.99,0.98
Kepler-720 b,4.70832654,53.4,8.41,0.493,880,5618,-0.075,0.95,0.92
Kepler-721 b,5.39202539,7.46,2.64,2.23,848,5075,-0.388,0.82,0.78
Kepler-722 b,4.09357325,7.41,2.63,2.24,1375,5863,-0.054,1.03,1.05
Kepler-722 c,105.144749,8.35,2.82,2.05,1375,5863,-0.054,1.03,1.05
Kepler-723 b,4.08227507,,12.19,,965,5539,-0.172,0.92,0.89
Kepler-724 b,3.31494634,10.8,3.29,1.67,862,5437,-0.258,0.9,0.86
Kepler-725 b,39.64317811,79.4,10.63,0.363,778,5363,-0.319,0.88,0.84
Kepler-726 b,21.80451088,10.7,3.26,1.7,838,5452,-0.341,0.88,0.85
Kepler-727 b,5.15448442,6.94,2.53,2.35,892,5441,-0.364,0.89,0.86
Kepler-728 b,5.74347727,11.1,3.34,1.64,1236,5660,0.217,0.95,0.93
Kepler-729 b,3.16635371,12.5,3.58,1.5,1271,5633,0.282,0.94,0.91
Kepler-730 b,6.49168281,,12.33,,2020.2,5620,0.264,1.05,1.41
Kepler-730 c,2.85188338,3.09,1.569,4.39,2020.2,5620,0.264,1.05,1.41
Kepler-731 b,3.85560355,,13.88,,1311,5849,0.006,1.03,1.06
Kepler-732 b,9.46781405,5.39,2.18,2.86,150,3631,-1.48,0.49,0.46
Kepler-732 c,0.89304124,2.15,1.27,5.77,150,3631,-1.48,0.49,0.46
Kepler-733 b,20.83424726,8.35,2.82,2.05,980,5418,-0.309,0.9,0.86
Kepler-734 b,6.10485286,12.4,3.56,1.51,553,5326,0.301,0.85,0.78
Kepler-735 b,11.51516988,9.01,2.95,1.93,790,5107,-0.53,0.85,0.8
Kepler-736 b,3.60147201,8.91,2.93,1.95,1007,5217,-0.354,0.86,0.81
Kepler-737 b,28.59915399,4.5,1.96,3.28,195,3813,-1.272,0.51,0.48
Kepler-738 b,24.58721573,6.8,2.5,2.39,992,5327,-0.211,0.86,0.82
Kepler-739 b,12.53248465,11,3.32,1.65,1128,5601,0.012,0.93,0.9
Kepler-74 b,7.340711,200.22,10.76,0.88,1330,6000,0.298,1.18,1.12
Kepler-740 b,3.58410122,18.9,4.57,1.09,1262,5438,-0.108,0.91,0.87
Kepler-741 b,7.03902374,9.11,2.97,1.91,1530,6129,0.338,1.16,1.24
Kepler-742 b,8.36086824,10.6,3.24,1.71,499,4642,-0.745,0.76,0.71
Kepler-743 b,3.17926292,1.92,1.21,5.96,258,5486,-0.229,0.94,0.85
Kepler-744 b,12.06222443,3.26,1.62,4.21,486,5594,-0.24,0.94,0.93
Kepler-745 b,9.93143556,5.31,2.16,2.9,1199,5849,0.367,1.04,1.04
Kepler-746 b,3.48159251,1.41,1.11,5.67,450,5418,-0.172,0.91,0.93
Kepler-747 b,35.61760587,24.1,5.27,0.905,855,5096,-0.432,0.82,0.78
Kepler-748 b,7.40742793,6.9,2.52,2.37,1271,5934,0.309,1.07,1.1
Kepler-749 b,17.31716585,9.8,3.1,1.81,753,5009,-0.683,0.79,0.75
Kepler-75 b,8.8849116,3209.9,11.77,11,1140,5200,-0.292,0.91,0.89
Kepler-750 b,9.42887179,9.64,3.07,1.83,1181,6160,0.347,1.15,1.23
Kepler-750 c,4.08899022,3.26,1.62,4.21,1181,6160,0.347,1.15,1.23
Kepler-751 b,17.44490636,6.62,2.46,2.44,748,5387,-0.31,0.87,0.84
Kepler-752 b,18.82747265,8.3,2.81,2.06,1075,5373,-0.171,0.87,0.83
Kepler-753 b,5.74772501,4.31,1.91,3.4,278,4346,-0.885,0.68,0.65
Kepler-754 b,14.5596237,4.7,2.01,3.18,1192,5935,0.377,1.06,1.08
Kepler-755 b,1.26909037,3.75,1.76,3.78,368,5043,-0.475,0.82,0.77
Kepler-755 c,2.85313364,2.13,1.26,5.85,368,5043,-0.475,0.82,0.77
Kepler-756 b,1.22486632,1.46,1.12,5.71,852,5282,-0.358,0.82,0.79
Kepler-757 b,1.02267882,2.42,1.36,5.29,1016,6014,0.071,1.08,1.13
Kepler-758 b,12.1097104,6.71,2.48,2.42,1353,6228,0.525,1.16,1.42
Kepler-758 c,4.75793986,3.5,1.69,3.98,1353,6228,0.525,1.16,1.42
Kepler-758 d,20.4966197,5.14,2.12,2.96,1353,6228,0.525,1.16,1.42
Kepler-758 e,8.1934719,2.96,1.53,4.54,1353,6228,0.525,1.16,1.42
Kepler-759 b,41.805985,5.77,2.27,2.71,892,5860,0.061,1.04,1.04
Kepler-76 b,1.5449298,638.8383,15.244,1.1,844,6409,0.404,1.2,1.32
Kepler-760 b,8.70419416,9.59,3.06,1.84,782,5322,-0.3,0.89,0.85
Kepler-760 c,2.46697439,2.79,1.48,4.73,782,5322,-0.3,0.89,0.85
Kepler-761 b,10.12804789,4.78,2.03,3.14,867,5706,-0.153,0.95,0.93
Kepler-762 b,3.7705521,,12.68,,1465,5944,0.308,1.06,1.08
Kepler-763 b,1.19655156,1.98,1.22,5.99,902,5166,-0.364,0.84,0.8
Kepler-764 b,7.33683936,3.33,1.64,4.15,1013,5557,-0.164,0.92,0.89
Kepler-765 b,27.6655226,6.48,2.43,2.48,1000,5901,0.124,1.05,1.06
Kepler-766 b,6.10027804,11.4,3.39,1.61,1614,5992,0.413,1.1,1.15
Kepler-767 b,161.5280101,35.7,6.64,0.67,1185,5694,0.477,0.96,0.94
Kepler-768 b,11.3910025,3.86,1.79,3.7,795,5108,-0.549,0.82,0.78
Kepler-769 b,7.42608998,8.85,2.92,1.95,1362,6186,0.133,1.19,1.28
Kepler-769 c,15.9870174,3.86,1.79,3.7,1362,6186,0.133,1.19,1.28
Kepler-77 b,3.57878087,136.661,10.761,0.603,570,5520,-0.052,0.95,0.99
Kepler-770 b,18.92540274,5.9,2.3,2.66,761,5598,0.012,0.94,0.92
Kepler-770 c,1.47532231,1.87,1.2,5.95,761,5598,0.012,0.94,0.92
Kepler-770 d,4.15244722,2.54,1.4,5.09,761,5598,0.012,0.94,0.92
Kepler-771 b,8.73485836,3.97,1.82,3.62,1000,5906,0.311,1.03,1.05
Kepler-772 b,12.99207337,3.97,1.82,3.62,689,5714,0.442,0.98,1.11
Kepler-773 b,3.74910006,2.63,1.43,4.94,528,5850,0.049,1.04,1.01
Kepler-774 b,11.0895723,10.2,3.17,1.76,1190,6403,0.704,1.57,2.42
Kepler-775 b,0.97486893,1.81,1.19,5.9,400,5468,-0.285,0.92,0.84
Kepler-776 b,4.89718784,2.18,1.28,5.71,727,5071,-0.52,0.83,0.78
Kepler-777 b,5.72812599,2.76,1.47,4.77,383,4043,-0.995,0.58,0.56
Kepler-778 b,3.75574426,3.46,1.68,4.01,899,5102,-0.419,0.81,0.77
Kepler-779 b,7.09714223,0.721,0.92,5.09,224,3804,-1.181,0.46,0.44
Kepler-78 b,0.35500744,3.1783,1.121,6,124.36,5089,-0.506,0.84,0.75
Kepler-780 b,0.67737516,0.64,0.89,4.99,520,5769,0.017,1.01,1.02
Kepler-781 b,13.2140732,8.7,2.89,1.98,1036,5162,-0.378,0.81,0.78
Kepler-782 b,158.6853308,10.4,3.21,1.73,412,5867,0.09,0.98,1.01
Kepler-783 b,4.29264638,0.399,0.78,4.62,544,5521,-0.25,0.93,0.89
Kepler-784 b,31.5922646,3.12,1.58,4.35,604,5674,0.845,1,1.32
Kepler-785 b,1.97376093,,13.02,,666,4739,-0.715,0.77,0.71
Kepler-786 b,53.5293487,6.48,2.43,2.48,512,4838,-0.668,0.81,0.74
Kepler-787 b,0.9283105,2.18,1.28,5.71,468,4248,-0.88,0.65,0.62
Kepler-788 b,8.39846269,7.04,2.55,2.33,1649,6159,0.312,1.16,1.23
Kepler-789 b,8.63847725,5.14,2.12,2.96,915,5870,0.446,1.01,1.02
Kepler-79 b,13.4845,10.9,3.47,1.43,995,6174,0.342,1.17,1.3
Kepler-79 c,27.4029,5.9,3.72,0.62,995,6174,0.342,1.17,1.3
Kepler-79 d,52.0902,6,7.16,0.09,995,6174,0.342,1.17,1.3
Kepler-79 e,81.0659,4.1,3.49,0.53,995,6174,0.342,1.17,1.3
Kepler-790 b,13.73469807,5.39,2.18,2.86,727,5208,-0.448,0.84,0.8
Kepler-791 b,14.5539759,9.53,3.05,1.85,1447,6383,0.358,1.3,1.47
Kepler-792 b,11.30119217,4.5,1.96,3.28,1205,5971,0.238,1.09,1.12
Kepler-793 b,4.24153639,2.45,1.37,5.24,794,5745,0.066,0.98,0.97
Kepler-794 b,11.13125132,5.1,2.11,2.98,763,5839,0.456,1.19,1.38
Kepler-795 b,29.6193421,3.46,1.68,4.01,458,5631,-0.049,0.94,0.96
Kepler-796 b,6.40087618,2.24,1.3,5.6,377,5475,0.572,0.93,1.09
Kepler-797 b,27.07237711,5.35,2.17,2.88,752,5680,0.345,0.96,0.95
Kepler-798 b,13.71933369,6.3,2.39,2.54,1085,6224,0.204,1.19,1.29
Kepler-799 b,133.4605235,37.9,6.88,0.64,1029,5681,-0.09,0.95,0.93
Kepler-8 b,3.5224991,187.5197,15.872,0.27,1330,6213,0.496,1.21,1.49
Kepler-80 b,7.05246,6.93,2.67,1.38,357,4540,-0.77,0.73,0.68
Kepler-80 c,9.52355,6.74,2.74,1.22,357,4540,-0.77,0.73,0.68
Kepler-80 d,3.07222,6.75,1.53,7.04,357,4540,-0.77,0.73,0.68
Kepler-80 e,4.64489,4.13,1.6,3.75,357,4540,-0.77,0.73,0.68
Kepler-80 f,0.9867873,1.92,1.21,5.96,357,4540,-0.77,0.73,0.68
Kepler-80 g,14.64558,1.51,1.13,5.75,357,4540,-0.77,0.73,0.68
Kepler-800 b,14.13176026,8.5,2.85,2.02,1049,5315,-0.351,0.85,0.82
Kepler-801 b,11.41928253,4.66,2,3.2,419,4435,-0.805,0.67,0.63
Kepler-802 b,40.0587473,12.3,3.54,1.52,828,5507,-0.232,0.93,0.9
Kepler-803 b,50.28638192,13.8,3.79,1.39,615,5919,0.063,1.05,1.12
Kepler-804 b,14.37457351,4.42,1.94,3.33,648,5817,0.02,1.01,1.05
Kepler-804 c,9.65185017,1.55,1.14,5.75,648,5817,0.02,1.01,1.05
Kepler-805 b,30.8638931,8.7,2.89,1.98,657,6112,0.493,1.19,1.65
Kepler-806 b,8.09219642,1.55,1.14,5.75,260,5770,0.364,0.99,1.16
Kepler-807 b,117.9310878,76.8,10.42,0.373,1312,5965,0.228,1.04,1.06
Kepler-808 b,0.63133235,2.73,1.46,4.82,321,4653,-0.684,0.76,0.71
Kepler-809 b,55.63934,9.32,3.01,1.88,933,5734,-0.003,0.99,0.98
Kepler-81 b,5.955,17.2,2.42,6.67,366,4500,-0.915,0.69,0.59
Kepler-81 c,12.04,4.3,2.37,1.77,366,4500,-0.915,0.69,0.59
Kepler-81 d,20.837846,1.92,1.21,5.96,366,4500,-0.915,0.69,0.59
Kepler-810 b,4.59725385,4.38,1.93,3.35,1554,5803,-0.053,1.03,1.04
Kepler-811 b,23.58447697,7.75,2.7,2.16,847,5747,0.304,1.01,1.24
Kepler-812 b,10.11716531,12.3,3.55,1.51,1482,6761,0.744,1.45,1.71
Kepler-813 b,19.12947337,5.22,2.14,2.93,840,5743,-0.071,0.95,0.93
Kepler-814 b,6.1469851,5.14,2.12,2.96,1327,6162,0.686,1.15,1.22
Kepler-815 b,8.57503552,15.8,4.11,1.25,1199,5028,0.857,1.25,3.42
Kepler-816 b,10.50682565,74.5,10.24,0.381,1059,5286,-0.447,0.9,0.85
Kepler-817 b,3.99010623,60.2,9.03,0.449,1401,5861,0.031,1.03,1.03
Kepler-818 b,10.03538581,22.9,5.11,0.943,967,5638,-0.179,0.94,0.92
Kepler-819 b,33.1995648,8.05,2.76,2.1,722,5279,-0.45,0.86,0.81
Kepler-82 b,26.444,51,4,4.38,987,5428,-0.225,0.96,0.94
Kepler-82 c,51.538,18.4,5.35,0.66,987,5428,-0.225,0.96,0.94
Kepler-82 d,2.382961,3.78,1.77,3.75,987,5428,-0.225,0.96,0.94
Kepler-82 e,5.902206,6.66,2.47,2.43,987,5428,-0.225,0.96,0.94
Kepler-820 b,127.8338098,30.8,6.09,0.749,989,6260,0.619,1.23,1.36
Kepler-821 b,1.92279873,2.27,1.31,5.55,619,5191,-0.417,0.84,0.8
Kepler-822 b,3.22296927,3.78,1.77,3.75,956,5928,-0.059,1.06,1.08
Kepler-823 b,4.16809082,3.09,1.57,4.39,896,5643,0.305,0.98,0.96
Kepler-824 b,4.51436633,4.16,1.87,3.5,1352,6035,0.108,1.15,1.22
Kepler-825 b,3.77360059,2.96,1.53,4.54,820,5976,0.047,1.03,1.08
Kepler-825 c,8.1818246,4.04,1.84,3.56,820,5976,0.047,1.03,1.08
Kepler-826 b,4.48758907,2.1,1.25,5.91,649,6079,0.31,1.05,1.15
Kepler-827 b,51.92927591,27,5.63,0.831,1352,5602,0.227,0.93,0.91
Kepler-828 b,0.56785714,2.89,1.51,4.61,625,5039,-0.561,0.81,0.77
Kepler-829 b,6.88337562,5.1,2.11,2.98,954,5698,0.008,0.98,0.97
Kepler-83 b,9.77,42.1,2.83,10.2,365,4648,-1.026,0.58,0.59
Kepler-83 c,20.09,11.4,2.36,4.77,365,4648,-1.026,0.58,0.59
Kepler-83 d,5.169796,24.6,1.94,18.5,365,4648,-1.026,0.58,0.59
Kepler-830 b,11.29695137,3.53,1.7,3.95,1122,6037,0.169,1.07,1.11
Kepler-831 b,5.62153941,2.15,1.27,5.77,577,5732,-0.015,0.99,0.97
Kepler-832 b,7.1396941,4.9,2.06,3.08,1346,5596,0.04,0.92,0.9
Kepler-833 b,18.7546998,4.74,2.02,3.16,421,4339,-0.804,0.64,0.62
Kepler-834 b,13.32388301,4.74,2.02,3.16,620,4554,-0.774,0.7,0.66
Kepler-835 b,11.41909375,8.2,2.79,2.07,2011,5954,0.35,1.08,1.11
Kepler-836 b,11.36112327,7.9,2.73,2.13,1003,5895,0.043,1.03,1.04
Kepler-837 b,16.56059504,7.08,2.56,2.32,846,5403,-0.272,0.85,0.81
Kepler-838 b,15.74957994,7.9,2.73,2.13,1210,5770,-0.106,0.98,0.96
Kepler-839 b,37.8144514,7.13,2.57,2.31,833,6058,0.419,1.22,1.31
Kepler-84 b,8.726,40,2.23,19.8,1066,6031,0.212,1.06,1.17
Kepler-84 c,12.883,20.2,2.36,8.44,1066,6031,0.212,1.06,1.17
Kepler-84 d,4.224537,2.48,1.38,5.19,1066,6031,0.212,1.06,1.17
Kepler-84 e,27.434389,7.27,2.6,2.27,1066,6031,0.212,1.06,1.17
Kepler-84 f,44.552169,5.48,2.2,2.83,1066,6031,0.212,1.06,1.17
Kepler-840 b,2.49577962,43000,17.07,47.5,778,5920,0.343,1.04,1.06
Kepler-841 b,124.4198398,23.8,5.23,0.914,1052,5324,-0.368,0.85,0.81
Kepler-842 b,1.21956827,3.19,1.6,4.28,552,4848,-0.66,0.78,0.73
Kepler-843 b,2.05387982,7.22,2.59,2.28,1247,5830,-0.053,1.02,1.03
Kepler-844 b,2.61302086,3.46,1.68,4.01,394,4128,-0.955,0.59,0.57
Kepler-845 b,0.92785982,4.82,2.04,3.12,471,4913,-0.662,0.79,0.75
Kepler-846 b,19.80792185,6.71,2.48,2.42,1233,5579,-0.222,0.94,0.91
Kepler-847 b,2.3432319,1.76,1.18,5.89,529,4940,-0.542,0.83,0.77
Kepler-848 b,6.91134416,3.53,1.7,3.95,797,5695,0.595,1.01,1.2
Kepler-849 b,394.6244904,40.4,7.14,0.61,747,6059,0.585,1.23,1.64
Kepler-85 b,8.306,4.54,1.97,3.26,789,5436,-0.232,0.92,0.89
Kepler-85 c,12.513,20.9,2.18,11.1,789,5436,-0.232,0.92,0.89
Kepler-85 d,17.91323,1.87,1.2,5.95,789,5436,-0.232,0.92,0.89
Kepler-85 e,25.216751,0.6,1.27,1.6,789,5436,-0.232,0.92,0.89
Kepler-850 b,7.19303878,3.82,1.78,3.72,1535,5932,0.185,1.06,1.09
Kepler-851 b,8.50699658,3.46,1.68,4.01,869,5455,-0.283,0.89,0.85
Kepler-852 b,44.9309804,6.99,2.54,2.34,854,6100,0.768,1.19,1.16
Kepler-853 b,7.16892463,3.5,1.69,3.98,610,6350,0.488,1.3,1.55
Kepler-854 b,2.14463285,42000,16.72,49.4,741,6179,0.797,1.17,1.27
Kepler-855 b,7.8866311,52.7,8.35,0.497,1043,5835,0.281,1.03,1.03
Kepler-856 b,8.02768059,63.3,9.3,0.432,1175,5535,-0.02,0.96,0.93
Kepler-857 b,85.35129427,37.2,6.8,0.65,1039,5773,-0.127,0.99,0.99
Kepler-858 b,76.13602028,21.1,4.87,1,296,5653,-0.126,0.96,0.91
Kepler-859 b,20.38177573,9.75,3.09,1.82,915,5020,-0.56,0.81,0.77
Kepler-860 b,5.10137945,10.6,3.24,1.71,1295,5836,-0.2,1.04,1.06
Kepler-861 b,3.94963138,5.82,2.28,2.7,806,5047,-0.437,0.82,0.78
Kepler-862 b,3.14866453,5.52,2.21,2.81,806,5333,-0.141,0.88,0.84
Kepler-863 b,15.59461874,8.75,2.9,1.97,1145,5678,0.098,0.96,0.95
Kepler-864 b,5.83376092,6.35,2.4,2.52,1573,5754,0.236,1,1
Kepler-865 b,14.16399294,6.76,2.49,2.41,664,5570,-0.339,0.93,0.92
Kepler-866 b,2.61703254,3.29,1.63,4.17,690,4751,-0.77,0.75,0.71
Kepler-867 b,150.242127,19.4,4.64,1.07,824,5541,0.117,0.92,0.91
Kepler-868 b,5.03251791,4.86,2.05,3.1,1269,5614,0.081,0.93,0.89
Kepler-869 b,40.4287755,12.7,3.61,1.48,957,5664,-0.127,0.97,0.95
Kepler-87 b,114.73635,324.2,13.49,0.729,1525,5600,0.267,1.1,1.82
Kepler-87 c,191.2318,6.4,6.14,0.152,1525,5600,0.267,1.1,1.82
Kepler-870 b,21.3587621,8.15,2.78,2.08,1231,5857,0.02,1.01,1.02
Kepler-871 b,22.0459018,13.5,3.74,1.42,1695,5993,0.269,1.11,1.14
Kepler-872 b,2.57885507,4.62,1.99,3.22,1114,5902,-0.228,1.05,1.08
Kepler-873 b,20.5533844,13.5,3.75,1.41,1397,6163,0.126,1.18,1.27
Kepler-874 b,40.0686727,14.7,3.94,1.32,1072,6020,0.102,1.09,1.13
Kepler-875 b,27.5073799,8.75,2.9,1.97,1244,5958,0.025,1.06,1.11
Kepler-876 b,5.14438011,2.63,1.43,4.94,735,5060,-0.358,0.81,0.77
Kepler-877 b,18.45847097,5.14,2.12,2.96,572,5261,-0.343,0.85,0.81
Kepler-878 b,25.9422033,4.38,1.93,3.35,567,5044,-0.183,0.81,0.77
Kepler-879 b,33.3855938,7.13,2.57,2.31,772,5792,0.018,1.02,1.02
Kepler-880 b,7.71468975,7.56,2.66,2.21,673,6761,0.651,1.46,1.74
Kepler-881 b,4.44448017,3.82,1.78,3.72,1364,5961,0.113,1.06,1.09
Kepler-882 b,3.98953967,2.04,1.23,6.02,525,5476,-0.306,0.9,0.87
Kepler-883 b,12.98495573,3.82,1.78,3.72,549,6116,0.273,1.06,1.09
Kepler-884 b,5.69919514,2.04,1.23,6.02,420,5715,-0.313,1,0.94
Kepler-885 b,18.11472949,6.8,2.5,2.39,632,6187,0.395,1.21,1.35
Kepler-886 b,6.24146367,2.92,1.52,4.57,857,6098,0.033,1.1,1.16
Kepler-887 b,20.42228798,4.04,1.84,3.56,831,6194,0.402,1.19,1.29
Kepler-887 c,7.63846023,1.51,1.13,5.75,831,6194,0.402,1.19,1.29
Kepler-888 b,70.6979061,3.75,1.76,3.78,413,5875,-0.066,0.97,0.9
Kepler-889 b,3.744439,1.32,1.09,5.6,513,5961,0.367,1.14,1.25
